userid,createdAt,totalItems,totalPrice,cartStatus
16405,2020-08-06:05:35:31,385,727.51,pending
16406,2022-01-31:10:13:41,538,5770.01,pending
16407,2020-04-20:02:00:11,418,5372.78,cancelled
16408,2021-03-13:11:22:05,829,8147.67,processing
16409,2022-05-06:13:03:44,124,8517.28,shipped
16410,2020-07-13:00:59:20,835,6807.44,processing
16411,2020-07-18:12:41:54,440,2836.03,processing
16412,2022-05-14:01:22:00,254,4293.0,processing
16413,2020-09-01:01:57:43,102,2865.49,cancelled
16414,2022-04-26:04:05:11,519,1421.31,pending
16415,2021-02-02:23:21:44,918,5386.38,cancelled
16416,2022-02-04:02:06:48,833,4522.24,cancelled
16417,2022-12-07:16:48:06,771,7313.27,cancelled
16418,2022-04-20:23:50:32,80,8969.95,processing
16419,2021-07-30:23:56:49,679,4121.5,processing
16420,2020-06-05:10:51:40,111,90.83,pending
16421,2020-11-07:23:39:27,76,3781.35,pending
16422,2022-10-04:02:11:24,625,6385.07,delivered
16423,2020-07-05:06:37:18,840,7828.33,delivered
16424,2021-08-30:03:10:03,499,6685.44,delivered
16425,2021-08-01:20:59:03,994,467.73,processing
16426,2020-09-12:17:46:08,164,323.39,pending
16427,2022-01-31:02:45:50,239,2662.28,pending
16428,2020-01-10:16:39:51,420,7070.43,cancelled
16429,2020-10-26:22:06:20,912,8709.57,cancelled
16430,2022-07-22:13:39:49,669,9660.5,delivered
16431,2020-12-25:16:20:03,176,2669.13,pending
16432,2021-11-01:22:03:39,983,1819.26,cancelled
16433,2020-03-07:17:40:54,889,2560.57,processing
16434,2021-02-10:02:52:35,574,5615.28,pending
16435,2020-07-06:11:35:06,76,5904.55,delivered
16436,2022-07-04:07:56:31,566,3511.78,pending
16437,2020-12-28:21:48:55,182,3362.3,shipped
16438,2020-12-29:13:08:31,386,2304.59,delivered
16439,2020-04-15:05:32:37,876,6735.47,processing
16440,2022-01-07:04:23:55,624,3016.15,processing
16441,2022-01-30:01:01:24,710,3376.1,processing
16442,2021-04-20:22:31:26,305,1251.28,cancelled
16443,2020-10-19:22:40:52,98,9451.58,shipped
16444,2021-06-19:16:12:36,436,3391.33,pending
16445,2020-09-08:13:29:07,396,2076.17,delivered
16446,2022-08-22:18:24:39,533,9260.92,processing
16447,2021-05-11:01:26:50,921,8247.79,delivered
16448,2021-07-04:09:08:11,128,9373.39,pending
16449,2022-09-23:09:42:49,858,9671.61,processing
16450,2022-06-11:04:51:47,372,1234.67,cancelled
16451,2020-12-31:04:09:59,109,5526.23,shipped
16452,2021-01-14:11:16:40,402,1308.62,delivered
16453,2022-03-30:18:06:05,581,761.67,cancelled
16454,2021-12-04:08:00:36,540,8657.68,cancelled
16455,2020-07-30:22:42:40,40,5184.76,processing
16456,2022-07-25:09:08:58,673,3546.49,delivered
16457,2021-09-20:01:22:40,472,1216.1,processing
16458,2021-06-19:10:08:44,995,6112.19,delivered
16459,2022-09-29:08:01:46,852,6212.13,pending
16460,2022-02-04:22:39:26,236,9007.87,pending
16461,2020-11-22:21:46:40,742,2420.25,delivered
16462,2022-07-30:17:22:22,338,5758.93,cancelled
16463,2020-03-13:09:10:45,625,3062.94,processing
16464,2022-11-14:11:21:25,616,2696.66,processing
16465,2021-04-18:22:53:41,171,2670.3,shipped
16466,2020-10-02:22:09:03,857,4447.68,shipped
16467,2022-11-27:06:23:59,838,484.75,cancelled
16468,2021-01-29:06:32:55,665,3589.2,cancelled
16469,2020-08-22:00:50:30,501,9589.89,shipped
16470,2021-08-01:16:55:09,779,2055.07,pending
16471,2022-11-28:23:36:42,153,9866.35,processing
16472,2021-05-18:00:57:05,251,9130.2,cancelled
16473,2020-01-13:18:21:09,161,2466.72,cancelled
16474,2021-09-24:20:49:26,666,2913.99,processing
16475,2020-10-08:17:21:14,978,9765.91,shipped
16476,2022-09-10:09:21:12,597,1655.13,cancelled
16477,2022-04-27:08:51:00,86,5041.75,processing
16478,2021-10-25:13:36:09,743,1507.62,shipped
16479,2020-12-08:02:07:56,321,4870.63,pending
16480,2021-07-17:00:41:31,937,5024.34,pending
16481,2021-09-13:13:51:34,841,8591.11,shipped
16482,2022-02-24:10:37:07,296,4968.97,processing
16483,2022-10-24:18:52:19,114,4122.94,delivered
16484,2022-02-22:21:30:47,930,1694.25,delivered
16485,2022-09-22:03:10:56,314,5740.73,shipped
16486,2022-04-18:13:06:46,564,545.2,delivered
16487,2021-01-03:12:27:10,169,129.89,delivered
16488,2022-12-18:14:20:27,210,5875.53,pending
16489,2020-03-28:01:30:38,907,1905.51,processing
16490,2020-08-30:23:47:06,680,5075.32,pending
16491,2021-03-24:13:22:19,660,2248.0,cancelled
16492,2022-10-28:23:35:07,129,966.68,shipped
16493,2022-04-20:13:52:17,633,2375.23,delivered
16494,2022-07-23:07:43:31,798,4161.31,shipped
16495,2020-01-03:17:31:46,745,2067.49,cancelled
16496,2020-01-23:12:00:29,921,7150.55,processing
16497,2020-01-25:22:49:25,234,6301.92,processing
16498,2020-06-13:17:11:04,996,6379.24,shipped
16499,2020-10-12:03:17:07,595,7120.38,cancelled
16500,2020-04-17:01:03:44,552,2127.44,pending
16501,2020-07-20:01:07:52,186,3192.94,shipped
16502,2021-09-25:09:16:28,251,9024.31,delivered
16503,2021-07-03:01:07:55,810,1642.9,delivered
16504,2020-11-17:14:36:37,73,7194.0,shipped
16505,2020-04-20:16:31:07,971,898.42,processing
16506,2022-09-25:22:33:33,538,1591.39,cancelled
16507,2022-02-15:05:31:13,321,5991.81,pending
16508,2020-12-15:06:13:20,636,8859.4,processing
16509,2022-10-14:17:06:00,256,8715.68,shipped
16510,2022-05-24:14:36:09,918,8413.13,shipped
16511,2022-07-12:11:43:18,917,5023.3,cancelled
16512,2022-06-21:09:22:24,625,9867.97,cancelled
16513,2021-11-03:14:51:28,330,5795.46,processing
16514,2021-05-16:22:56:48,506,3593.46,pending
16515,2021-07-23:00:32:14,93,7416.82,shipped
16516,2022-09-12:01:48:20,126,5800.31,shipped
16517,2022-05-24:14:27:26,573,5989.45,delivered
16518,2020-10-24:22:30:53,275,556.57,pending
16519,2022-05-04:10:12:58,78,5740.43,cancelled
16520,2020-01-10:12:22:09,689,272.32,pending
16521,2020-06-09:08:03:13,231,8119.4,cancelled
16522,2020-08-28:06:57:59,681,1930.3,processing
16523,2022-02-08:14:51:54,633,3725.04,delivered
16524,2022-11-03:08:48:07,599,7058.75,shipped
16525,2022-06-09:22:44:36,674,4990.56,delivered
16526,2022-03-16:01:51:48,69,4643.44,processing
16527,2021-05-03:13:51:03,913,8241.91,cancelled
16528,2022-10-06:18:53:48,710,7017.34,processing
16529,2020-12-14:22:04:44,604,368.45,shipped
16530,2022-03-04:08:52:15,867,4232.6,shipped
16531,2021-12-13:18:34:28,626,2229.77,cancelled
16532,2022-11-27:16:20:14,158,7003.74,processing
16533,2020-12-23:19:41:20,81,3253.46,shipped
16534,2022-08-14:21:32:04,65,9273.3,shipped
16535,2020-02-26:10:35:25,310,9512.31,delivered
16536,2021-09-03:02:11:24,482,4280.08,processing
16537,2021-12-31:22:57:03,152,8095.73,cancelled
16538,2021-10-02:10:25:15,888,7830.1,pending
16539,2022-08-21:05:10:55,494,4835.86,delivered
16540,2020-02-02:20:03:05,784,7533.28,cancelled
16541,2022-03-31:09:48:52,893,2116.14,pending
16542,2020-02-16:17:37:47,233,8768.6,cancelled
16543,2022-04-14:18:37:45,317,3818.93,shipped
16544,2022-11-07:14:22:45,262,3792.32,shipped
16545,2022-04-19:14:06:43,999,2693.88,processing
16546,2021-10-02:20:20:21,385,7227.78,processing
16547,2021-10-28:17:21:50,951,2678.58,pending
16548,2022-12-26:01:58:16,137,9455.81,pending
16549,2022-10-26:17:51:08,76,9316.19,cancelled
16550,2021-02-23:04:34:03,183,8771.41,pending
16551,2022-08-31:04:33:32,123,1012.8,shipped
16552,2020-05-02:13:24:58,549,6598.93,processing
16553,2022-02-02:13:04:38,890,7987.55,processing
16554,2021-05-30:14:26:34,555,4415.29,processing
16555,2022-10-07:22:51:26,622,1606.6,processing
16556,2022-06-23:09:15:34,131,2989.04,processing
16557,2020-03-01:18:44:13,566,6369.8,cancelled
16558,2022-05-03:19:27:10,88,2630.04,processing
16559,2022-04-06:06:43:46,466,8103.27,shipped
16560,2021-01-12:08:24:25,198,9176.12,processing
16561,2020-12-26:11:24:49,355,1413.04,cancelled
16562,2020-02-27:06:29:02,606,8638.9,pending
16563,2021-03-30:14:53:04,615,3517.59,shipped
16564,2022-11-09:11:38:01,702,5141.97,delivered
16565,2020-11-08:12:28:00,804,9059.62,cancelled
16566,2020-08-07:12:58:25,287,677.11,cancelled
16567,2020-02-26:20:26:03,590,3779.27,cancelled
16568,2020-08-24:06:02:00,520,3311.83,delivered
16569,2020-07-30:03:16:20,855,3130.26,cancelled
16570,2021-12-11:09:07:57,638,5178.95,processing
16571,2021-11-17:12:26:55,836,9773.12,shipped
16572,2022-06-13:14:15:05,8,3527.15,shipped
16573,2022-09-14:00:05:11,915,4796.9,cancelled
16574,2022-07-06:12:22:09,222,8580.55,processing
16575,2021-12-23:23:11:23,854,7917.34,shipped
16576,2022-10-23:23:53:12,204,6478.43,cancelled
16577,2022-07-29:18:02:10,956,592.54,pending
16578,2021-01-03:09:28:16,443,2016.77,delivered
16579,2022-06-21:21:35:04,180,1906.38,shipped
16580,2021-07-24:14:29:46,724,6053.16,delivered
16581,2022-04-16:14:58:07,950,8882.46,delivered
16582,2022-06-05:13:53:53,482,6941.76,processing
16583,2021-03-16:00:56:19,764,5971.22,processing
16584,2021-02-10:07:21:29,918,2835.3,processing
16585,2020-07-30:06:22:06,937,8071.1,shipped
16586,2022-04-18:17:52:02,287,6062.59,pending
16587,2022-05-04:22:36:16,451,9302.88,processing
16588,2021-02-17:15:10:20,655,7829.7,shipped
16589,2022-04-18:04:25:55,268,3101.07,shipped
16590,2020-03-14:04:38:20,826,1904.62,pending
16591,2020-10-31:14:37:19,742,6897.62,cancelled
16592,2020-06-20:00:41:34,749,2960.85,pending
16593,2021-08-07:06:44:44,845,6045.63,delivered
16594,2021-10-14:00:45:00,69,1850.71,pending
16595,2022-10-24:01:27:18,31,2075.58,shipped
16596,2021-12-12:00:57:21,735,7463.74,delivered
16597,2022-09-12:07:25:19,205,5175.13,processing
16598,2021-09-21:11:20:30,522,4334.62,delivered
16599,2022-12-06:04:31:15,145,8546.59,processing
16600,2020-02-09:17:28:16,760,482.23,shipped
16601,2022-12-19:18:00:31,91,9836.57,shipped
16602,2020-05-17:01:34:49,991,6488.1,processing
16603,2022-05-12:22:26:06,358,4555.36,cancelled
16604,2022-05-13:01:08:39,840,5237.93,delivered
16605,2021-08-01:19:35:00,334,1160.12,pending
16606,2020-01-20:21:38:02,43,601.76,cancelled
16607,2021-10-27:14:43:17,911,828.55,delivered
16608,2021-01-12:22:09:32,458,5270.32,delivered
16609,2022-06-12:05:44:37,316,1592.19,delivered
16610,2020-01-09:09:02:47,886,198.64,processing
16611,2022-05-19:03:08:26,324,2363.54,cancelled
16612,2021-11-08:07:19:57,442,5995.93,shipped
16613,2022-02-12:16:24:37,658,5869.83,delivered
16614,2021-11-28:05:44:50,600,4620.59,processing
16615,2022-10-07:14:40:41,805,4396.81,cancelled
16616,2022-11-02:08:38:06,943,3092.29,delivered
16617,2021-01-18:06:25:04,421,6099.1,pending
16618,2020-02-20:21:37:32,94,9586.02,pending
16619,2020-09-17:12:52:31,125,9330.55,processing
16620,2021-12-22:06:09:51,838,9217.41,cancelled
16621,2020-12-11:21:02:18,961,8653.94,cancelled
16622,2021-10-28:18:16:08,788,7442.78,delivered
16623,2020-08-29:21:50:27,385,6376.54,pending
16624,2021-06-20:14:48:48,417,6777.6,pending
16625,2020-04-12:18:40:51,169,194.02,processing
16626,2022-06-18:19:48:10,69,6404.48,processing
16627,2022-07-20:22:17:26,447,8255.37,pending
16628,2020-12-06:01:36:04,55,2855.21,shipped
16629,2020-04-08:18:33:57,961,8322.72,delivered
16630,2020-01-04:20:04:37,205,6727.19,processing
16631,2022-03-04:14:48:03,734,5706.83,processing
16632,2022-12-26:10:57:59,680,1400.16,delivered
16633,2021-05-04:11:32:36,744,2241.77,processing
16634,2022-01-11:08:35:13,225,715.9,shipped
16635,2020-10-01:01:45:31,454,6423.33,processing
16636,2020-12-18:21:48:19,711,3116.35,processing
16637,2022-02-05:03:17:03,614,1709.79,delivered
16638,2021-11-30:01:15:46,797,2173.5,cancelled
16639,2020-09-26:06:14:42,257,3892.05,delivered
16640,2021-10-02:13:45:19,503,1198.52,pending
16641,2020-06-02:22:11:20,142,5867.93,processing
16642,2020-09-27:06:40:45,905,8024.89,cancelled
16643,2022-07-01:05:08:08,813,9101.15,processing
16644,2020-04-30:20:11:06,227,8112.34,cancelled
16645,2021-07-26:19:23:27,536,8928.45,cancelled
16646,2020-01-23:09:47:45,670,8380.61,delivered
16647,2022-05-25:22:31:08,365,7266.45,processing
16648,2022-05-06:01:54:03,99,8990.25,pending
16649,2021-10-19:14:19:13,473,8231.09,shipped
16650,2021-09-05:00:46:33,327,9913.52,delivered
16651,2020-05-29:12:28:24,843,153.88,pending
16652,2021-07-31:19:06:06,698,3035.03,shipped
16653,2022-04-07:21:52:42,107,5130.37,cancelled
16654,2021-03-11:18:14:22,43,7824.39,shipped
16655,2022-11-26:02:24:27,374,6798.96,delivered
16656,2021-01-01:10:58:23,465,6879.73,delivered
16657,2020-07-30:01:42:30,776,385.79,cancelled
16658,2022-07-29:14:58:02,717,3073.95,pending
16659,2021-10-10:21:52:11,947,9750.53,shipped
16660,2021-08-21:07:05:26,767,5556.45,shipped
16661,2020-08-08:00:10:56,101,7469.69,shipped
16662,2020-08-25:10:39:03,15,6653.21,shipped
16663,2021-09-06:00:38:39,532,9790.95,shipped
16664,2021-06-21:06:05:32,332,8402.03,shipped
16665,2021-08-17:17:44:03,822,9861.75,processing
16666,2022-06-04:01:14:26,918,4122.54,delivered
16667,2020-04-13:23:46:02,442,2256.28,shipped
16668,2022-03-29:07:35:41,267,60.56,processing
16669,2021-06-02:06:04:26,915,9410.79,processing
16670,2022-09-09:05:21:25,949,5331.51,cancelled
16671,2021-10-29:07:16:35,231,4914.62,pending
16672,2020-06-15:02:22:58,255,102.02,shipped
16673,2020-09-19:00:37:45,222,480.39,delivered
16674,2020-11-10:14:32:18,852,8744.67,pending
16675,2021-09-13:02:54:43,744,3870.19,delivered
16676,2020-08-04:15:42:44,731,5129.48,pending
16677,2022-12-14:11:11:27,407,3976.52,processing
16678,2022-01-14:14:47:37,322,7676.54,processing
16679,2020-05-28:23:09:20,188,7516.55,cancelled
16680,2021-05-03:18:41:27,956,2119.42,delivered
16681,2021-12-12:07:48:55,55,3347.44,cancelled
16682,2021-09-28:14:56:35,232,199.46,shipped
16683,2022-06-24:13:55:46,931,6844.18,shipped
16684,2022-07-19:05:54:41,307,9941.62,shipped
16685,2021-10-04:19:55:46,145,2592.68,delivered
16686,2021-12-29:00:32:14,685,2541.27,shipped
16687,2022-02-03:07:34:26,114,6022.59,delivered
16688,2022-07-04:11:31:09,99,640.99,delivered
16689,2021-07-24:21:00:31,843,2895.83,shipped
16690,2020-01-02:00:43:26,268,3768.45,cancelled
16691,2020-10-15:01:14:18,37,3601.45,processing
16692,2021-05-17:16:03:01,934,5422.9,shipped
16693,2021-10-31:17:16:41,869,5486.07,cancelled
16694,2022-12-14:07:49:56,493,7283.07,cancelled
16695,2021-07-18:10:19:07,739,3761.25,delivered
16696,2022-05-15:04:15:23,856,9270.5,cancelled
16697,2021-12-31:00:01:13,903,6104.58,pending
16698,2021-08-06:01:01:08,216,218.31,pending
16699,2020-09-17:18:57:32,377,5310.91,processing
16700,2022-08-29:09:49:11,181,91.15,shipped
16701,2021-09-03:15:57:29,492,1762.96,delivered
16702,2021-10-17:09:53:42,44,3353.89,pending
16703,2020-02-16:21:20:39,431,4783.01,delivered
16704,2022-07-01:08:56:19,562,8834.83,cancelled
16705,2020-10-29:23:36:07,313,6932.94,delivered
16706,2021-11-29:08:19:05,182,30.26,cancelled
16707,2020-02-17:12:08:49,808,4559.63,cancelled
16708,2020-06-24:14:34:13,901,9150.12,processing
16709,2022-01-27:21:30:55,595,3213.73,shipped
16710,2021-08-05:19:36:38,480,2786.09,shipped
16711,2020-12-20:13:19:10,784,3076.17,cancelled
16712,2021-11-20:04:40:43,59,296.91,pending
16713,2022-10-15:05:44:11,840,6860.91,pending
16714,2021-04-14:01:47:12,275,4986.37,delivered
16715,2020-06-16:20:27:32,141,990.05,shipped
16716,2022-11-06:19:02:32,145,5689.42,cancelled
16717,2020-11-07:21:00:33,26,9185.06,pending
16718,2020-11-04:04:03:15,484,7141.43,cancelled
16719,2022-04-30:18:50:13,392,8466.27,shipped
16720,2021-10-23:12:38:59,39,8083.3,delivered
16721,2021-01-11:11:39:25,934,5196.35,shipped
16722,2021-12-23:11:42:24,986,3395.1,cancelled
16723,2021-05-10:20:39:05,201,9464.9,delivered
16724,2021-01-15:09:54:29,15,4428.95,processing
16725,2022-05-16:06:15:42,219,662.19,delivered
16726,2021-07-20:03:36:47,498,8617.06,processing
16727,2021-11-30:20:23:43,230,2555.07,processing
16728,2022-11-08:22:36:41,422,2421.19,delivered
16729,2021-01-01:17:54:26,979,9346.56,delivered
16730,2022-10-29:23:05:25,154,1679.06,shipped
16731,2021-10-21:18:09:06,790,6428.5,processing
16732,2020-11-26:02:52:28,181,5264.93,pending
16733,2022-06-02:15:58:33,212,8729.73,cancelled
16734,2022-09-24:03:13:53,486,4290.03,processing
16735,2021-09-18:19:02:07,926,6027.14,pending
16736,2021-10-03:01:34:38,690,8126.19,shipped
16737,2022-05-10:19:21:27,841,5708.92,pending
16738,2021-01-05:17:35:12,963,9433.02,shipped
16739,2022-03-22:22:18:51,371,5499.45,pending
16740,2022-01-05:10:14:40,335,3859.22,pending
16741,2021-06-30:07:30:36,58,8438.67,shipped
16742,2020-12-29:06:58:43,277,8740.15,delivered
16743,2020-05-21:18:07:12,167,450.87,delivered
16744,2021-10-05:19:29:04,922,4632.98,processing
16745,2021-03-27:06:01:35,891,6180.04,shipped
16746,2020-08-09:15:51:34,394,5688.34,pending
16747,2021-10-10:17:36:57,173,2849.48,processing
16748,2020-08-13:17:49:43,222,7881.29,processing
16749,2021-01-07:17:27:42,660,6788.69,cancelled
16750,2020-02-22:09:02:55,565,5374.65,cancelled
16751,2020-02-07:17:52:48,590,1047.9,delivered
16752,2020-07-10:21:57:51,73,8339.57,cancelled
16753,2022-07-27:19:20:47,765,9227.98,processing
16754,2021-12-02:04:19:47,795,6203.98,pending
16755,2021-03-28:21:05:47,74,9580.37,processing
16756,2022-07-14:13:30:57,720,6827.04,cancelled
16757,2022-07-05:17:14:59,733,9988.44,cancelled
16758,2021-04-30:10:19:58,415,3711.21,shipped
16759,2020-12-01:03:09:12,613,2504.16,cancelled
16760,2022-09-01:19:52:32,904,2250.28,pending
16761,2020-05-14:09:33:17,115,5621.48,cancelled
16762,2021-10-11:04:43:56,198,7039.32,processing
16763,2020-02-13:02:37:20,927,1445.21,pending
16764,2020-07-18:10:57:27,682,6870.06,pending
16765,2020-10-10:03:36:57,768,6778.26,shipped
16766,2021-07-08:20:32:10,66,40.62,processing
16767,2021-06-10:03:36:57,406,5214.4,delivered
16768,2022-10-30:05:23:40,615,3442.91,processing
16769,2022-06-22:19:39:42,821,2967.87,pending
16770,2020-03-17:02:28:17,776,9897.28,delivered
16771,2022-12-09:03:23:16,701,6988.83,shipped
16772,2020-11-26:21:04:38,300,1492.7,processing
16773,2021-07-29:00:45:54,702,2482.62,delivered
16774,2020-01-03:13:01:24,563,1175.1,processing
16775,2021-11-25:00:28:18,965,6771.56,cancelled
16776,2020-10-02:07:51:27,370,7584.43,shipped
16777,2021-02-04:01:34:10,340,3253.78,processing
16778,2022-05-15:11:03:02,395,7320.03,pending
16779,2022-09-07:22:06:41,323,9652.01,pending
16780,2020-01-28:15:58:06,410,2290.08,delivered
16781,2021-06-04:16:19:54,520,5560.78,cancelled
16782,2020-12-30:12:33:49,74,7848.87,shipped
16783,2022-01-11:00:29:13,542,1659.28,pending
16784,2020-03-21:08:07:38,981,6032.88,delivered
16785,2021-07-03:11:09:01,37,8969.65,cancelled
16786,2020-03-29:21:52:19,367,4150.15,pending
16787,2021-08-17:10:50:38,100,469.38,processing
16788,2020-08-04:09:52:55,534,3654.17,pending
16789,2020-09-26:13:17:42,902,3532.6,processing
16790,2020-04-18:14:27:23,247,8775.08,processing
16791,2020-10-16:13:30:45,368,8155.03,delivered
16792,2020-02-11:01:42:19,92,3766.66,pending
16793,2022-03-21:18:32:01,43,416.99,cancelled
16794,2022-11-08:13:18:34,787,9498.84,shipped
16795,2021-08-06:19:37:54,5,8912.33,delivered
16796,2022-02-21:21:47:46,46,7655.87,processing
16797,2022-09-10:18:59:47,567,5593.2,shipped
16798,2020-11-05:20:24:18,859,7567.25,delivered
16799,2022-03-14:01:58:40,534,8690.1,shipped
16800,2022-05-10:06:23:45,331,7600.62,shipped
16801,2021-03-09:00:29:28,176,3456.38,processing
16802,2021-10-13:05:30:06,728,9371.96,cancelled
16803,2020-08-28:10:36:12,808,5110.29,shipped
16804,2021-06-18:22:41:28,628,9560.78,shipped
16805,2022-04-27:23:54:19,879,5531.08,shipped
16806,2022-11-05:06:13:17,664,6082.96,shipped
16807,2021-04-12:00:03:20,285,2559.71,processing
16808,2020-09-05:11:20:09,927,1318.52,shipped
16809,2021-01-10:15:33:29,578,1825.37,pending
16810,2020-07-18:13:06:26,439,3956.65,delivered
16811,2021-12-19:21:49:41,969,606.2,shipped
16812,2020-07-09:21:15:03,238,7002.52,cancelled
16813,2021-01-03:22:50:17,592,2054.75,cancelled
16814,2021-08-19:14:53:37,996,8897.94,cancelled
16815,2022-09-04:17:06:44,588,1481.56,pending
16816,2021-01-07:07:54:54,62,1370.24,pending
16817,2021-10-02:09:37:34,492,2252.28,processing
16818,2021-07-01:04:54:25,878,7868.97,cancelled
16819,2022-07-19:10:19:52,66,1272.97,cancelled
16820,2020-11-12:08:30:57,592,7982.26,pending
16821,2021-08-14:14:11:03,511,8008.14,processing
16822,2022-11-10:12:41:44,310,5797.48,shipped
16823,2022-08-12:03:28:35,375,6267.75,delivered
16824,2021-07-26:03:37:38,558,7190.09,processing
16825,2022-07-06:01:58:49,328,5427.64,shipped
16826,2020-02-26:22:45:31,163,8442.79,cancelled
16827,2021-03-08:17:12:54,123,5417.91,shipped
16828,2021-10-02:00:28:43,930,9305.27,processing
16829,2022-03-04:16:34:23,920,7880.52,delivered
16830,2020-08-24:01:27:27,171,9923.76,cancelled
16831,2022-07-31:13:20:54,50,7605.66,pending
16832,2022-09-24:20:04:03,946,2415.08,pending
16833,2022-09-08:16:00:01,584,7081.8,cancelled
16834,2020-07-27:11:46:09,694,7254.99,delivered
16835,2022-01-30:20:29:03,793,403.25,pending
16836,2021-08-08:13:58:19,674,4605.41,pending
16837,2020-05-11:04:05:34,12,2026.86,delivered
