code,description,startDate,endDate,promotionDiscount
QUAGHZJJ,Limited-time deal,02-10-2022,14-11-2022,0.2
BJNHKNUF,Seasonal special,21-10-2022,26-10-2022,0.5
B1A4WTPI,Weekend promotion,21-05-2020,06-07-2020,0.5
J984LAQ5,Friend referral bonus,11-05-2024,28-05-2024,0.7
OCR5JQGS,Weekend promotion,06-04-2024,16-04-2024,0.3
8Z5E4ZSH,Friend referral bonus,06-09-2020,20-10-2020,0.3
DTQV1PHD,Friend referral bonus,30-04-2023,02-05-2023,0.5
T58M5Z00,Limited-time deal,11-08-2022,08-09-2022,0.2
Q1BA08JQ,Seasonal special,03-09-2021,25-09-2021,0.7
BDHCS6BF,Members-only offer,29-03-2021,23-05-2021,0.5
T7G89LP9,Friend referral bonus,14-07-2020,31-08-2020,0.5
GUEPUV6A,Clearance blowout,20-08-2024,15-09-2024,0.6
WYEBDCPT,Members-only offer,04-05-2021,31-05-2021,0.4
CJV76YPA,Members-only offer,19-07-2022,07-08-2022,0.3
ULO5ZGOA,Members-only offer,20-11-2023,25-11-2023,0.6
AT6PURYG,Friend referral bonus,27-08-2020,13-10-2020,0.6
R9Z9SUJS,Limited-time deal,30-12-2023,06-01-2024,0.2
A3LRNCV2,Flash sale items,08-07-2020,23-07-2020,0.7
95YZQ9ZR,Seasonal special,04-09-2022,15-10-2022,0.1
STOVPKP2,First-order discount,25-09-2024,11-11-2024,0.5
009RIGLX,Free shipping offer,26-10-2020,21-12-2020,0.4
5GRT5T0V,Limited-time deal,05-06-2023,26-06-2023,0.6
MK589GQ4,Free shipping offer,23-08-2023,22-09-2023,0.4
QKGVBCNA,Friend referral bonus,02-03-2024,05-04-2024,0.4
H7FGK1WJ,Members-only offer,23-03-2022,25-04-2022,0.6
ZJLAGG16,Limited-time deal,17-03-2025,05-04-2025,0.3
X4ED1ILO,Flash sale items,22-07-2024,03-09-2024,0.4
VYZQ5U53,First-order discount,10-09-2024,24-09-2024,0.6
SG2N1OSV,Flash sale items,13-01-2025,29-01-2025,0.3
YFZBEYBO,Friend referral bonus,22-07-2023,24-07-2023,0.5
QJLR0PF4,Free shipping offer,28-08-2021,24-10-2021,0.1
MPG5W83M,Seasonal special,06-05-2021,14-05-2021,0.4
HMVN721F,Limited-time deal,14-03-2022,26-04-2022,0.5
6CWXBVQV,Weekend promotion,04-09-2023,01-11-2023,0.6
AMVG3JCI,Friend referral bonus,02-12-2024,04-12-2024,0.2
E97Q4VXI,Flash sale items,25-11-2020,18-12-2020,0.8
8C3RX4CM,Friend referral bonus,23-05-2022,05-07-2022,0.4
RL72RX53,Limited-time deal,21-04-2022,10-06-2022,0.7
5OFLE17C,Seasonal special,02-05-2023,11-06-2023,0.3
PP5B7A5I,Free shipping offer,08-07-2022,12-08-2022,0.3
EOX79U2J,Weekend promotion,31-12-2024,29-01-2025,0.7
2MFJZDJB,Flash sale items,18-12-2022,16-02-2023,0.7
Q2BUTMYM,Flash sale items,20-08-2021,03-10-2021,0.1
1GVUUIBD,Friend referral bonus,09-10-2021,18-11-2021,0.8
UZSY015A,Clearance blowout,20-05-2024,29-05-2024,0.5
R39TXWTJ,Buy One Get One,28-02-2021,04-04-2021,0.2
TGV9ONBS,Clearance blowout,14-08-2024,13-10-2024,0.4
81PGA28B,Friend referral bonus,04-12-2023,19-01-2024,0.5
71LFGQZU,Clearance blowout,09-02-2021,05-04-2021,0.6
LFT5G76C,Buy One Get One,27-08-2023,20-10-2023,0.7
ONAF917N,Limited-time deal,02-03-2023,18-04-2023,0.4
GDIRIB2D,Friend referral bonus,08-09-2023,14-09-2023,0.8
KYK8S2HA,Weekend promotion,22-07-2023,21-08-2023,0.4
RL8MAPZG,First-order discount,22-12-2022,21-01-2023,0.5
NOYMURWG,Clearance blowout,19-03-2021,01-04-2021,0.6
444ZZ55I,First-order discount,03-04-2024,22-05-2024,0.1
3LEFIHO7,Flash sale items,01-03-2023,22-04-2023,0.4
F6W7K82I,Members-only offer,20-09-2022,09-11-2022,0.3
VTNTODNB,Friend referral bonus,08-07-2024,18-07-2024,0.3
C07THFPU,Free shipping offer,16-11-2021,22-12-2021,0.4
8ZWDREIO,Free shipping offer,31-10-2020,09-12-2020,0.4
WZSW55V3,Flash sale items,14-10-2023,20-10-2023,0.8
Z4N1SV20,Seasonal special,29-07-2020,26-09-2020,0.7
C4FFTNVC,First-order discount,06-12-2022,25-12-2022,0.2
DSBBSOFU,Seasonal special,29-12-2021,31-01-2022,0.2
WBSBXRNQ,Clearance blowout,08-09-2023,01-10-2023,0.1
CHVD827U,Clearance blowout,21-03-2023,04-04-2023,0.1
DU6JL07P,Buy One Get One,04-06-2022,20-07-2022,0.1
9OPQTIRI,Free shipping offer,24-05-2022,18-06-2022,0.2
UJFTQFLY,Seasonal special,06-09-2024,05-10-2024,0.8
HZF3LLBB,Limited-time deal,01-02-2022,16-03-2022,0.4
DV5VNV8E,Members-only offer,10-07-2020,30-08-2020,0.5
FRWKB386,Friend referral bonus,28-10-2020,11-11-2020,0.2
LF1ES7AS,First-order discount,29-08-2021,26-10-2021,0.2
4QQ979KN,Clearance blowout,22-12-2024,08-01-2025,0.6
NTAAFY8M,Friend referral bonus,11-05-2022,10-07-2022,0.6
85NW4YRU,Members-only offer,23-06-2020,10-08-2020,0.7
M8OAKT22,Flash sale items,20-06-2023,22-06-2023,0.6
XV0Z4QHM,Buy One Get One,17-06-2023,13-08-2023,0.7
JGJ2ODVB,Weekend promotion,06-10-2020,27-10-2020,0.8
1Z6NBLDF,Free shipping offer,29-08-2020,19-09-2020,0.4
E5T7RDR5,Clearance blowout,25-04-2020,10-06-2020,0.4
5MP13QNJ,First-order discount,13-10-2021,21-11-2021,0.3
DKY62H9T,Weekend promotion,08-09-2024,30-10-2024,0.2
QZ5K92CN,Seasonal special,17-02-2022,27-02-2022,0.6
KBMUES7I,Limited-time deal,31-03-2021,05-05-2021,0.1
H7DV5WH5,First-order discount,07-10-2023,14-11-2023,0.4
O6PANILA,First-order discount,01-03-2021,05-04-2021,0.6
SVQF6H5W,Free shipping offer,24-10-2024,18-12-2024,0.3
VI1Z8VC6,Members-only offer,23-08-2023,17-10-2023,0.7
T32TOERR,Clearance blowout,20-04-2021,08-06-2021,0.3
2546S0S2,Members-only offer,19-11-2023,03-12-2023,0.3
FK152W37,Clearance blowout,26-10-2024,09-11-2024,0.7
SPD09OYJ,Weekend promotion,18-08-2023,20-09-2023,0.7
HJ7PBYNG,Clearance blowout,20-04-2022,31-05-2022,0.3
WMK1XCBA,Members-only offer,23-09-2020,15-11-2020,0.8
SWJRY3DT,First-order discount,04-12-2020,17-12-2020,0.4
JKOEMUEH,Members-only offer,15-10-2020,30-11-2020,0.7
LJKVM0F1,Friend referral bonus,05-12-2021,19-12-2021,0.5
Y79YYTV8,Seasonal special,12-02-2022,19-03-2022,0.2
1D4YA1AC,Weekend promotion,07-10-2020,06-11-2020,0.3
EX2LDJ24,Weekend promotion,26-06-2022,18-07-2022,0.6
B759VEYG,Members-only offer,07-04-2021,01-06-2021,0.7
JWD959ZT,Limited-time deal,06-11-2024,07-12-2024,0.4
TZ4CC9J1,Free shipping offer,28-04-2021,02-06-2021,0.2
EAHUXIW1,Free shipping offer,27-03-2025,22-04-2025,0.3
1D24754H,Buy One Get One,14-08-2023,26-08-2023,0.6
DVOXLDNA,Seasonal special,24-01-2025,25-02-2025,0.7
WIAFXNS9,Limited-time deal,04-10-2024,27-10-2024,0.6
MSU4M2PA,Members-only offer,04-06-2021,24-06-2021,0.3
75UZJZC7,Members-only offer,30-04-2022,28-06-2022,0.2
HXPF57RO,Limited-time deal,20-04-2020,24-04-2020,0.5
2ZIXBGIG,First-order discount,16-07-2021,01-08-2021,0.5
Y1KR6WSP,Limited-time deal,03-09-2023,01-10-2023,0.2
SYV42B8X,Flash sale items,26-12-2024,22-01-2025,0.4
1ZP0E3G8,Limited-time deal,30-06-2022,01-07-2022,0.4
LIZJNRCG,Buy One Get One,03-01-2021,24-01-2021,0.3
I3F5C6LT,Limited-time deal,11-10-2024,30-11-2024,0.5
U1HG55C4,Friend referral bonus,17-08-2024,02-09-2024,0.4
W3K7O49X,Weekend promotion,09-09-2020,16-09-2020,0.6
8PKJ7EAK,Limited-time deal,21-06-2020,19-07-2020,0.4
RGPOOCL8,Members-only offer,09-11-2020,16-11-2020,0.4
1C5RPAIR,Buy One Get One,24-05-2024,27-05-2024,0.3
O8PLEZ0X,Limited-time deal,06-06-2023,19-07-2023,0.7
THN40OBU,Friend referral bonus,22-03-2022,04-04-2022,0.6
PXJC08XL,Friend referral bonus,29-07-2022,13-08-2022,0.7
08CO4PSD,Flash sale items,18-06-2023,12-07-2023,0.4
BCGE3LSI,Friend referral bonus,23-04-2020,14-06-2020,0.6
DE70QAKO,Clearance blowout,17-04-2022,31-05-2022,0.6
0ABSD8VH,Flash sale items,21-07-2024,24-08-2024,0.2
XC9KP7FE,First-order discount,30-06-2024,30-07-2024,0.6
RGK14WS5,Free shipping offer,24-11-2021,02-12-2021,0.2
I2ICNHK9,Free shipping offer,12-02-2024,25-03-2024,0.3
SXVK7JED,Clearance blowout,25-06-2021,27-06-2021,0.2
8PDF2SC0,First-order discount,18-06-2020,10-08-2020,0.8
HDP17PUO,First-order discount,07-04-2021,23-04-2021,0.5
M6MQ68JC,Weekend promotion,29-07-2020,18-08-2020,0.6
FGKIZO8Q,Seasonal special,11-05-2022,22-05-2022,0.5
6ZBX7F4I,First-order discount,13-12-2020,25-12-2020,0.6
H6DMSM1P,Free shipping offer,07-12-2023,04-01-2024,0.4
OA57SOEG,Flash sale items,19-02-2024,14-03-2024,0.6
KGXT7E1R,Limited-time deal,20-10-2020,06-11-2020,0.2
N52FEZ67,Flash sale items,19-05-2021,12-06-2021,0.1
VSK7OTJ3,Flash sale items,17-06-2023,04-08-2023,0.4
W4D7QY7Z,Free shipping offer,04-02-2025,03-04-2025,0.6
XGLUMGJQ,Friend referral bonus,08-08-2024,26-08-2024,0.4
OF8FQLII,Seasonal special,17-05-2023,26-05-2023,0.8
DASUGE2I,Friend referral bonus,26-10-2021,30-11-2021,0.7
EBWIJ30S,Seasonal special,02-09-2022,16-10-2022,0.4
72XQC3EB,Seasonal special,03-04-2022,08-05-2022,0.5
G36EMXE6,Buy One Get One,06-12-2023,28-01-2024,0.5
ADHLF36K,First-order discount,20-05-2022,25-06-2022,0.3
EN4FWBW7,Friend referral bonus,24-02-2023,26-02-2023,0.2
DBWX4A63,Members-only offer,10-09-2024,11-10-2024,0.6
66HC419H,Seasonal special,08-11-2023,23-11-2023,0.7
VJ450JAN,Seasonal special,03-07-2024,01-08-2024,0.2
MPCHHZFK,Friend referral bonus,15-08-2021,03-09-2021,0.3
DXYTSPOG,Flash sale items,19-04-2022,14-06-2022,0.4
9016RN6A,Buy One Get One,01-02-2025,15-02-2025,0.7
RQEXUT96,Seasonal special,03-11-2024,31-12-2024,0.5
UN5EK5OO,Free shipping offer,01-10-2024,21-11-2024,0.7
B14XPF1A,Clearance blowout,15-03-2022,05-05-2022,0.1
HTW7OA9P,Friend referral bonus,14-10-2023,11-12-2023,0.4
PC8M5UOK,Clearance blowout,07-11-2022,11-11-2022,0.7
NBQ05T3L,Friend referral bonus,03-03-2022,27-04-2022,0.2
X0MSSUW7,Clearance blowout,04-10-2020,12-11-2020,0.6
VWOEZE2Y,First-order discount,08-05-2020,01-07-2020,0.3
KSJC1Q2L,Buy One Get One,27-01-2021,23-02-2021,0.5
MNC0R11E,Seasonal special,26-11-2020,01-12-2020,0.6
YBSR87LD,Clearance blowout,23-09-2022,25-09-2022,0.5
WSVLY2SN,Friend referral bonus,15-05-2020,21-06-2020,0.3
NLG2CP5M,Flash sale items,28-01-2022,14-03-2022,0.3
MAYVE6Y8,Buy One Get One,19-08-2021,08-10-2021,0.6
3L9Z21AK,Clearance blowout,13-03-2021,05-04-2021,0.7
6DY73RB6,Limited-time deal,01-10-2022,08-10-2022,0.8
73SA7JO1,Weekend promotion,16-11-2022,27-12-2022,0.6
ODLEEFRF,Friend referral bonus,20-09-2020,28-09-2020,0.1
PHBTDSOA,Seasonal special,07-12-2024,30-12-2024,0.3
OBEH3L46,Seasonal special,26-06-2024,02-07-2024,0.5
DUK8NXOD,First-order discount,13-01-2024,03-03-2024,0.4
652KSRUS,Flash sale items,09-10-2022,11-11-2022,0.2
UW13R9XI,Members-only offer,12-07-2023,27-08-2023,0.3
OSBSTB75,Limited-time deal,08-01-2024,03-03-2024,0.1
BIFBPCTJ,Friend referral bonus,21-04-2020,07-05-2020,0.6
ZJPBRIYQ,Seasonal special,10-07-2024,04-08-2024,0.3
86BN6AN3,Flash sale items,20-02-2021,20-04-2021,0.6
SJPL0K19,Flash sale items,06-10-2023,12-10-2023,0.2
1R63Y3I6,Clearance blowout,01-04-2024,22-04-2024,0.3
K1RB5JDP,Weekend promotion,10-01-2025,13-02-2025,0.6
PMNOMHQK,Friend referral bonus,14-05-2021,27-06-2021,0.7
H8O37XCE,First-order discount,07-07-2024,09-07-2024,0.2
9OAQ1MO1,Buy One Get One,14-05-2022,25-06-2022,0.2
WCPNDNRE,Clearance blowout,12-09-2023,12-10-2023,0.4
P532WEEL,Weekend promotion,22-12-2020,25-12-2020,0.5
Z1YWNA0E,Seasonal special,02-01-2023,28-01-2023,0.3
YVTXVM2E,Flash sale items,04-03-2025,25-04-2025,0.5
TGU6OV30,Free shipping offer,23-07-2020,07-09-2020,0.4
WT7FX4N6,Clearance blowout,15-08-2020,05-09-2020,0.2
N6EML425,Limited-time deal,25-09-2023,10-11-2023,0.7
3X8VQV3Z,Flash sale items,27-10-2020,30-11-2020,0.1
2KZFMO00,Members-only offer,29-03-2025,24-04-2025,0.8
DT6HG7XF,Free shipping offer,08-06-2021,21-06-2021,0.4
APVJPJFP,Buy One Get One,02-04-2020,26-04-2020,0.8
41Q08RQ3,Free shipping offer,21-12-2020,27-01-2021,0.6
SM6XZ2UH,Buy One Get One,25-01-2022,18-02-2022,0.7
7ND1Z8RU,Free shipping offer,02-01-2024,23-01-2024,0.6
717I5DD4,Seasonal special,21-12-2023,07-01-2024,0.5
KRXLWNOS,Friend referral bonus,02-08-2023,05-09-2023,0.3
IAV80V3F,Clearance blowout,13-05-2022,01-06-2022,0.4
IO7D2F6E,Free shipping offer,14-01-2021,18-02-2021,0.5
JH04MNXG,Weekend promotion,21-04-2022,26-04-2022,0.4
U80JEYLG,Seasonal special,01-09-2023,26-10-2023,0.5
6W6VPP14,Buy One Get One,11-03-2022,14-03-2022,0.4
BYSTY25S,Limited-time deal,17-11-2020,21-12-2020,0.6
HQQ42Z6X,Members-only offer,23-09-2024,20-11-2024,0.4
QZMIFSA0,Limited-time deal,22-08-2021,13-09-2021,0.7
T136N6OQ,Friend referral bonus,24-07-2024,26-07-2024,0.7
W3HFSZ8J,Friend referral bonus,09-06-2023,19-06-2023,0.2
H6FID56D,Seasonal special,19-10-2022,03-11-2022,0.2
M2RJBPUD,Members-only offer,01-01-2023,04-02-2023,0.6
NZRFMJUD,Clearance blowout,13-05-2020,27-06-2020,0.2
8XX0AMZY,Clearance blowout,15-11-2022,06-01-2023,0.2
EQU3ILLM,Seasonal special,13-01-2025,25-02-2025,0.3
E9NNQWQ8,Seasonal special,05-12-2020,11-01-2021,0.3
M2ABSTGW,Limited-time deal,09-07-2023,16-08-2023,0.2
ER45XSIF,Seasonal special,16-10-2022,26-11-2022,0.6
PEYQCIGX,Free shipping offer,22-07-2022,29-07-2022,0.8
5KSAP84W,Free shipping offer,28-08-2024,29-09-2024,0.2
BPTBXA75,Buy One Get One,19-04-2023,05-06-2023,0.4
8ZDDA99R,Flash sale items,07-12-2024,27-12-2024,0.1
BHDFRVD2,Limited-time deal,23-10-2024,21-12-2024,0.3
P87YFSQ4,Friend referral bonus,04-09-2021,13-09-2021,0.1
H2HPJWDE,Free shipping offer,18-08-2022,08-10-2022,0.6
W6EDWX2T,Buy One Get One,25-03-2024,18-04-2024,0.8
C1RW4Q98,Seasonal special,28-05-2022,18-06-2022,0.3
G0JEN020,Friend referral bonus,06-09-2022,01-11-2022,0.7
W9DMAY83,Buy One Get One,20-04-2020,27-04-2020,0.7
X38AXQ8J,Members-only offer,27-04-2021,19-05-2021,0.7
X7IEO8JR,Weekend promotion,16-12-2021,13-01-2022,0.3
WOWWNZP9,Limited-time deal,26-04-2021,06-06-2021,0.4
9DJGZQIH,Friend referral bonus,01-09-2024,24-09-2024,0.2
6YZ1Z36R,Weekend promotion,07-03-2023,11-04-2023,0.3
BV6W76E6,First-order discount,19-10-2023,14-12-2023,0.5
7GGZCQRS,First-order discount,02-01-2022,29-01-2022,0.3
KYWQ5E7Q,Buy One Get One,28-12-2020,28-01-2021,0.3
LSG8DLR6,Buy One Get One,14-06-2023,26-07-2023,0.8
9BQVMNKV,Free shipping offer,12-04-2024,02-05-2024,0.5
UWK30XB0,Friend referral bonus,26-07-2023,19-08-2023,0.6
BYDJK1GN,Free shipping offer,18-08-2022,27-08-2022,0.5
RFEZ2ELT,Clearance blowout,02-03-2023,08-03-2023,0.5
ESXGBYDJ,Flash sale items,09-05-2020,31-05-2020,0.7
2PEKY6FG,Flash sale items,03-11-2022,06-11-2022,0.8
T2LH2REK,Weekend promotion,07-05-2024,24-05-2024,0.3
PS19W3OY,First-order discount,28-10-2023,25-12-2023,0.3
KEAQ2H5X,Members-only offer,24-04-2024,23-06-2024,0.4
Y456RFJY,Clearance blowout,05-09-2022,17-10-2022,0.3
UHQA1VI2,Weekend promotion,05-07-2021,28-07-2021,0.3
JJ3TP4C0,Seasonal special,23-04-2020,24-05-2020,0.1
NKRNYMAA,Clearance blowout,11-12-2022,23-01-2023,0.5
PQNRUTVQ,Members-only offer,06-07-2022,08-08-2022,0.4
LH01M10Z,Friend referral bonus,08-07-2021,23-08-2021,0.7
HURORB06,Flash sale items,25-11-2023,03-12-2023,0.6
RY72MGY2,Flash sale items,16-10-2022,13-12-2022,0.2
01C5YEZ8,Free shipping offer,28-03-2022,30-04-2022,0.1
UV2QFK0D,Clearance blowout,06-11-2024,17-12-2024,0.5
H4JVO5L8,Buy One Get One,27-06-2023,31-07-2023,0.8
DGQX8AFL,Seasonal special,16-11-2023,02-12-2023,0.5
C1PXSVDF,Free shipping offer,03-12-2020,29-01-2021,0.6
EX9D2WZ6,Clearance blowout,26-12-2022,27-12-2022,0.5
6TIP3LT5,First-order discount,12-05-2022,02-07-2022,0.7
TWUAGGGU,Free shipping offer,18-07-2022,27-08-2022,0.7
K5WLNPI6,Weekend promotion,05-12-2020,02-02-2021,0.3
6APM2UVP,Free shipping offer,23-09-2021,16-10-2021,0.4
KXFQP03F,Weekend promotion,26-11-2023,30-12-2023,0.2
PP6TKXHF,Members-only offer,09-12-2024,17-01-2025,0.7
2CLJGMHY,Friend referral bonus,20-07-2023,20-08-2023,0.6
3M8SHSCP,First-order discount,24-08-2022,02-10-2022,0.2
JUIU0EAA,First-order discount,16-03-2024,01-05-2024,0.3
987BAPPG,Limited-time deal,11-04-2024,02-05-2024,0.2
OLNWIAGN,Seasonal special,22-04-2020,07-05-2020,0.4
GSJ2HD93,Limited-time deal,26-02-2021,13-03-2021,0.3
7WTKJZ5F,Free shipping offer,17-12-2022,01-02-2023,0.5
ICCH1NXD,Weekend promotion,24-06-2021,05-07-2021,0.1
P3985KUY,Seasonal special,17-03-2021,20-04-2021,0.2
I747MAK4,Free shipping offer,25-09-2022,21-11-2022,0.6
6HHL0S9G,Seasonal special,28-09-2022,19-10-2022,0.1
RG323LP4,Clearance blowout,02-07-2020,29-08-2020,0.5
SYTMTDXG,Friend referral bonus,29-04-2023,31-05-2023,0.1
P09HGWAW,Buy One Get One,29-03-2023,14-04-2023,0.7
KP5JF33O,Limited-time deal,13-11-2022,15-12-2022,0.3
LXHBJXY6,Flash sale items,20-10-2022,08-11-2022,0.5
J4UURY7K,Friend referral bonus,24-12-2022,02-02-2023,0.4
5FTDVXB1,Weekend promotion,10-05-2024,21-06-2024,0.8
TNRR3CET,Friend referral bonus,29-08-2020,08-10-2020,0.7
GJHNO6YR,Buy One Get One,15-06-2023,17-06-2023,0.2
L2ZHRSR2,Free shipping offer,08-08-2021,29-09-2021,0.5
6SHR8D7P,Friend referral bonus,12-12-2020,15-12-2020,0.7
3XHMNW8T,First-order discount,30-12-2020,26-01-2021,0.5
OBNRQEO7,Limited-time deal,19-01-2024,07-02-2024,0.2
8KOFVSV6,Weekend promotion,03-09-2021,26-10-2021,0.5
B91R1FX0,Seasonal special,12-09-2023,18-09-2023,0.4
XRJDGUDO,Buy One Get One,22-01-2025,03-02-2025,0.3
QUSZYTEY,Weekend promotion,13-12-2021,24-12-2021,0.4
CG9BIA91,Friend referral bonus,02-11-2020,24-11-2020,0.8
KG3AH2B2,Limited-time deal,30-12-2020,13-02-2021,0.7
JSIYPF9E,Free shipping offer,19-10-2023,04-12-2023,0.2
7CUHJGWD,Members-only offer,16-02-2024,16-03-2024,0.5
VFSX1SD2,Seasonal special,05-04-2021,09-04-2021,0.7
P9FL4EBS,First-order discount,10-06-2023,05-07-2023,0.6
6O996K0P,Friend referral bonus,21-07-2023,11-09-2023,0.7
DIRK5FSO,Limited-time deal,20-11-2024,24-11-2024,0.8
7WPVCDV1,Friend referral bonus,04-11-2024,15-11-2024,0.7
DIF24US2,Flash sale items,15-07-2024,17-08-2024,0.7
OVRL37MO,Buy One Get One,12-02-2021,27-02-2021,0.5
P2EBSA7U,First-order discount,09-04-2021,27-05-2021,0.3
5IUEP3Y5,Clearance blowout,12-08-2023,15-09-2023,0.6
N5327KUO,Limited-time deal,11-03-2022,15-04-2022,0.6
DF8DEQR2,Limited-time deal,11-11-2020,28-12-2020,0.3
28RHGRXT,Friend referral bonus,23-02-2022,06-03-2022,0.5
PIXXXRTU,Free shipping offer,05-01-2021,05-03-2021,0.5
QM0VKIBH,Members-only offer,14-03-2024,03-05-2024,0.2
M06362DK,Buy One Get One,06-09-2023,29-09-2023,0.7
AP5NJI8N,Flash sale items,23-01-2021,21-03-2021,0.1
P19NVJS7,Friend referral bonus,02-02-2022,23-02-2022,0.6
YYV1XBUE,First-order discount,24-01-2025,01-02-2025,0.3
22M1PURM,Weekend promotion,15-09-2021,06-10-2021,0.7
YS77XBFB,Seasonal special,12-11-2022,24-12-2022,0.7
MJ41S6L6,First-order discount,07-06-2020,11-07-2020,0.4
QY3500JV,Weekend promotion,17-01-2023,19-02-2023,0.4
K6T4JFQU,Weekend promotion,27-03-2025,03-05-2025,0.4
XPRRL319,Flash sale items,26-05-2022,02-06-2022,0.3
OGP5F0MX,Seasonal special,09-09-2023,24-10-2023,0.4
RUW9HCPR,Flash sale items,22-01-2021,21-02-2021,0.5
IQPHYE5O,Buy One Get One,04-04-2024,24-04-2024,0.5
YA9SIIVB,First-order discount,27-02-2021,11-04-2021,0.3
K0TU5UKB,Buy One Get One,01-10-2022,05-10-2022,0.1
1YCERZFZ,Friend referral bonus,22-01-2024,20-02-2024,0.3
SQH6A3RW,Members-only offer,15-09-2022,01-11-2022,0.4
LN2FFNP7,Weekend promotion,08-01-2024,10-02-2024,0.8
0ZGAC4JW,Clearance blowout,13-09-2023,02-11-2023,0.2
AJ0KQ80J,Seasonal special,18-11-2024,02-12-2024,0.2
D71FUDQY,Buy One Get One,30-04-2020,03-06-2020,0.4
OT3C4J3E,Flash sale items,02-09-2024,30-09-2024,0.2
WZ94R1PZ,Clearance blowout,06-07-2020,21-08-2020,0.1
7IG7OQ5E,Seasonal special,26-11-2021,08-12-2021,0.2
RBMCM8N6,Buy One Get One,17-07-2020,18-08-2020,0.5
VLF19CWA,Flash sale items,16-04-2024,01-06-2024,0.2
E5JGOEJX,Flash sale items,02-09-2022,15-09-2022,0.5
4QG6768O,Flash sale items,20-04-2021,23-04-2021,0.1
PFGFSXSZ,First-order discount,08-05-2024,14-05-2024,0.7
BG2ST6Q2,Limited-time deal,12-02-2022,20-03-2022,0.1
5VQM4GD7,First-order discount,30-03-2024,18-05-2024,0.7
HPBGA8LP,Seasonal special,25-03-2023,06-04-2023,0.2
MM71ID4R,Friend referral bonus,17-12-2022,21-01-2023,0.2
0SPYN6M3,Free shipping offer,08-05-2020,24-05-2020,0.4
BT3H7OAS,Flash sale items,25-10-2021,24-11-2021,0.2
SSBT5WJ5,Free shipping offer,26-05-2020,05-07-2020,0.2
E1IBN7SO,Seasonal special,30-10-2020,07-12-2020,0.1
KM3TSW6F,Friend referral bonus,22-07-2020,16-09-2020,0.4
C1TRJX2W,Limited-time deal,12-01-2021,07-02-2021,0.2
5JLUPY74,Seasonal special,05-11-2020,01-12-2020,0.3
U6B0Y2CB,Clearance blowout,31-03-2025,24-04-2025,0.3
BDH7V2KO,Limited-time deal,04-03-2022,23-03-2022,0.2
E8D81B6N,Free shipping offer,19-08-2024,01-09-2024,0.5
UQVZSLPK,Weekend promotion,15-05-2024,04-06-2024,0.8
A91ABMBO,Members-only offer,20-08-2020,24-08-2020,0.4
MP8OV6TS,Clearance blowout,04-09-2023,18-10-2023,0.7
3RLP5IPS,Flash sale items,05-08-2021,26-08-2021,0.8
87ZDGB3N,Flash sale items,06-02-2021,21-03-2021,0.7
B49L3KZO,First-order discount,01-01-2022,24-02-2022,0.7
L1G3X37J,Weekend promotion,23-10-2021,03-12-2021,0.8
E5UL6TX4,Weekend promotion,22-09-2020,03-11-2020,0.6
ZQ9CCN64,Seasonal special,12-09-2020,30-09-2020,0.1
7URARP7T,Flash sale items,01-03-2021,30-04-2021,0.7
B507D50B,Seasonal special,14-10-2021,14-11-2021,0.4
GBOFV0IQ,Free shipping offer,24-04-2023,11-06-2023,0.3
6CA7TYER,Limited-time deal,31-01-2024,28-03-2024,0.6
0Y0C4AYP,Seasonal special,24-11-2022,20-01-2023,0.2
IHZ28KN7,Weekend promotion,09-07-2021,14-07-2021,0.8
J9TM2DA0,Free shipping offer,27-02-2021,05-03-2021,0.4
0X6LJ9PH,Clearance blowout,16-03-2022,26-03-2022,0.4
5PQ9R2F7,Buy One Get One,09-10-2020,17-11-2020,0.3
OCFON834,Buy One Get One,12-06-2021,26-06-2021,0.2
NNV5ERO3,Limited-time deal,21-09-2020,06-11-2020,0.2
ICIS3OBL,Weekend promotion,31-07-2023,18-08-2023,0.3
O4W50HDL,Friend referral bonus,08-02-2025,03-04-2025,0.4
TGIC5EK0,Seasonal special,13-12-2021,03-01-2022,0.1
80KPYQXR,Friend referral bonus,15-01-2024,10-03-2024,0.1
U43M4366,Members-only offer,19-05-2020,18-07-2020,0.2
EHAAFMP0,Friend referral bonus,13-10-2022,22-10-2022,0.6
ELWA3MPR,First-order discount,21-03-2025,03-05-2025,0.6
0BRXVMA1,Buy One Get One,23-09-2020,05-10-2020,0.2
NCCLQ2XE,Members-only offer,23-10-2023,27-10-2023,0.4
BRCXTPGC,Seasonal special,28-02-2023,04-03-2023,0.5
EWC2S304,Members-only offer,19-08-2023,08-10-2023,0.7
8KMMQD00,Free shipping offer,27-07-2022,22-09-2022,0.2
MSHOK7NN,Weekend promotion,14-02-2025,27-02-2025,0.7
LEBIQ6RF,Seasonal special,12-03-2023,29-03-2023,0.1
WCTANR5T,Free shipping offer,29-01-2021,06-03-2021,0.5
CV2EKOVF,Members-only offer,15-07-2022,21-08-2022,0.3
544TN1FU,Flash sale items,05-03-2022,03-04-2022,0.6
KCWNCXG0,Members-only offer,08-04-2021,11-05-2021,0.4
AB2KDTUY,Buy One Get One,21-04-2023,01-06-2023,0.7
4L19SOF5,Friend referral bonus,04-10-2021,18-11-2021,0.3
6EZPABPB,First-order discount,19-10-2024,18-12-2024,0.2
XQAOUNF6,Flash sale items,23-02-2021,25-02-2021,0.3
MHBTAKW1,Friend referral bonus,24-10-2021,21-12-2021,0.5
